process_id,input_size,output_size,priority,final_delay
899,272,268,12,8.507200000000001
900,198,188,6,6.1926466666666675
901,298,252,2,9.319833333333333
902,78,44,14,2.4391266666666667
903,148,97,17,4.628266666666666
904,210,156,15,6.56738
905,205,184,2,6.411436666666667
906,240,80,6,7.504266666666666
907,279,89,8,8.723656666666667
908,21,17,4,0.6567566666666667
909,265,18,2,8.285023333333333
910,115,115,20,3.5968166666666663
911,103,32,9,3.2205500000000002
912,224,63,19,7.003826666666667
913,80,64,14,2.5019199999999997
914,42,36,3,1.31354
915,206,89,17,6.441433333333333
916,62,53,17,1.9390333333333334
917,296,229,7,9.257
918,193,58,7,6.034596666666666
919,277,215,3,8.662809999999999
920,256,227,12,8.00644
921,143,77,5,4.471683333333333
922,278,116,14,8.692753333333332
923,272,109,7,8.505080000000001
924,174,101,17,5.441166666666667
925,16,15,8,0.5004133333333333
926,267,56,16,8.348056666666666
927,217,138,4,6.785983333333333
928,124,43,15,3.877226666666667
929,69,31,17,2.157583333333333
930,216,130,15,6.754613333333333
931,167,165,5,5.223176666666667
932,286,271,14,8.944926666666667
933,13,11,2,0.40657000000000004
934,265,34,1,8.285236666666666
935,241,89,16,7.5356499999999995
936,119,101,3,3.7216833333333335
937,152,67,9,4.75292
938,210,140,3,6.567166666666666
939,164,36,9,5.127666666666666
940,116,27,13,3.6269066666666667
941,129,74,7,4.033956666666667
942,257,160,9,8.03681
943,168,133,1,5.254013333333333
944,14,14,4,0.43787333333333334
945,230,47,16,7.191193333333333
946,221,85,5,6.91033
947,56,53,5,1.7514533333333333
948,172,68,9,5.3782
949,113,37,10,3.5332500000000002
950,104,57,1,3.252146666666667
951,88,21,20,2.7514533333333335
952,105,19,7,3.282903333333333
953,222,148,7,6.942433333333333
954,13,12,18,0.40658333333333335
955,128,101,4,4.003053333333333
956,266,245,14,8.319313333333334
957,249,45,13,7.785170000000001
958,119,110,20,3.7218033333333334
959,91,24,1,2.845283333333333
960,211,79,18,6.597616666666666
961,255,36,1,7.97263
962,66,32,5,2.063806666666667
963,89,49,16,2.7830899999999996
964,299,18,2,9.347976666666666
965,111,27,11,3.47059
966,111,97,11,3.4715233333333333
967,17,14,20,0.5316633333333334
968,248,94,13,7.754560000000001
969,249,97,7,7.785863333333333
970,271,241,3,8.475576666666667
971,94,36,16,2.9392333333333336
972,291,156,20,9.09971
973,175,83,18,5.47219
974,30,17,3,0.9381266666666667
975,104,59,5,3.2521733333333334
976,24,16,10,0.7505333333333333
977,45,20,10,1.4071166666666666
978,89,47,4,2.7830633333333332
979,195,157,16,6.098443333333334
980,246,82,10,7.691873333333334
981,195,159,11,6.09847
982,96,84,14,3.0023999999999997
983,233,166,16,7.28657
984,201,65,13,6.284796666666667
985,212,104,1,6.629213333333333
986,220,101,14,6.87928
987,18,14,14,0.5629266666666667
988,287,231,2,8.975656666666668
989,207,207,2,6.474270000000001
990,289,115,12,9.036636666666666
991,188,108,15,5.878946666666667
992,209,147,7,6.535996666666667
993,48,11,2,1.5007866666666667
994,264,262,11,8.257013333333333
995,228,44,12,7.128626666666667
996,91,40,14,2.8454966666666666
997,186,180,6,5.81738
998,109,82,1,3.408796666666667
999,298,47,14,9.3171
1000,158,22,10,4.9399
1001,18,17,3,0.5629666666666667
1002,152,145,17,4.75396
1003,65,63,9,2.0329566666666667
1004,241,152,15,7.53649
1005,141,79,11,4.409183333333333
1006,206,96,10,6.441526666666667
1007,169,76,19,5.284516666666667
1008,271,61,3,8.473176666666667
1009,64,39,14,2.001373333333333
1010,64,53,1,2.00156
1011,72,11,17,2.251106666666667
1012,57,13,14,1.7821833333333335
1013,257,128,17,8.036383333333333
1014,265,248,10,8.28809
1015,26,24,1,0.8131666666666667
1016,244,220,8,7.631186666666666
1017,106,96,19,3.315193333333333
1018,86,74,16,2.689633333333333
1019,109,15,1,3.4079033333333335
1020,21,18,14,0.65677
1021,233,171,15,7.286636666666666
1022,43,26,16,1.34467
1023,43,36,3,1.3448033333333334
1024,260,70,5,8.1294
1025,110,79,8,3.4400199999999996
1026,30,21,18,0.9381799999999999
1027,103,51,12,3.2208033333333335
1028,35,33,13,1.0946566666666666
1029,234,41,17,7.316166666666667
1030,285,97,17,8.911343333333333
1031,171,136,8,5.3478433333333335
1032,110,100,12,3.4402999999999997
1033,143,55,3,4.47139
1034,236,60,2,7.378946666666667
1035,169,78,15,5.284543333333333
1036,222,52,13,6.941153333333333
1037,152,29,6,4.752413333333333
1038,186,86,16,5.816126666666667
1039,12,11,19,0.3753066666666667
1040,215,159,19,6.7237366666666665
1041,211,34,13,6.597016666666667
1042,273,152,19,8.536916666666668
1043,108,82,1,3.3775333333333335
1044,133,12,19,4.158183333333334
1045,211,61,7,6.5973766666666664
1046,150,50,7,4.690166666666666
1047,179,54,16,5.596856666666667
1048,69,37,15,2.1576633333333333
1049,127,125,11,3.97211
1050,230,222,2,7.193526666666666
1051,130,18,9,4.064473333333333
1052,264,181,13,8.255933333333333
1053,31,12,1,0.9693233333333334
1054,168,128,11,5.253946666666666
1055,185,45,20,5.784316666666667
1056,136,29,9,4.2522
1057,29,14,16,0.9068233333333333
1058,102,93,1,3.1901
1059,187,44,9,5.846830000000001
1060,147,14,18,4.595896666666667
1061,189,169,20,5.911023333333333
1062,299,230,9,9.350803333333333
1063,29,11,6,0.9067833333333333
1064,230,26,20,7.190913333333333
1065,233,159,1,7.286476666666666
1066,72,69,19,2.25188
1067,270,111,17,8.442580000000001
1068,115,39,13,3.595803333333333
1069,128,16,10,4.001919999999999
1070,288,229,12,9.006893333333334
1071,195,37,13,6.096843333333333
1072,149,133,5,4.66001
1073,171,61,7,5.346843333333333
1074,87,87,11,2.72107
1075,81,22,13,2.5326233333333334
1076,269,142,14,8.41173
1077,171,152,12,5.3480566666666665
1078,58,25,10,1.8136066666666666
1079,183,143,10,5.723096666666667
1080,97,33,7,3.0329833333333336
1081,21,10,16,0.6566633333333333
1082,100,72,5,3.1272933333333333
1083,202,172,20,6.3174866666666665
1084,201,165,7,6.28613
1085,159,110,15,4.972336666666666
1086,34,20,20,1.06322
1087,88,75,7,2.7521733333333334
1088,161,152,2,5.035423333333333
1089,68,57,9,2.126666666666667
1090,299,26,14,9.348083333333333
1091,294,66,7,9.192300000000001
1092,222,134,18,6.942246666666667
1093,41,32,19,1.2822233333333333
1094,260,225,14,8.131466666666666
1095,104,83,19,3.2524933333333337
1096,53,43,1,1.65753
1097,182,110,3,5.691393333333333
1098,185,172,7,5.78601
1099,206,72,13,6.441206666666667
1100,176,39,10,5.502866666666667
1101,211,173,8,6.59887
1102,191,151,15,5.97331
1103,185,68,19,5.784623333333333
1104,223,99,3,6.973043333333333
1105,214,164,13,6.69254
1106,33,24,14,1.03201
1107,116,54,2,3.6272666666666664
1108,220,198,2,6.880573333333333
1109,88,86,17,2.75232
1110,57,43,12,1.7825833333333334
1111,103,72,4,3.2210833333333335
1112,43,24,14,1.3446433333333334
1113,285,268,15,8.913623333333334
1114,220,196,7,6.880546666666667
1115,134,56,4,4.190033333333333
1116,128,80,18,4.002773333333333
1117,275,102,13,8.598776666666666
1118,148,107,17,4.628399999999999
1119,279,231,14,8.72555
1120,123,15,19,3.84559
1121,166,143,12,5.19162
1122,174,25,15,5.440153333333334
1123,45,29,20,1.4072366666666667
1124,115,52,6,3.5959766666666666
1125,282,246,19,8.81954
1126,287,153,15,8.974616666666666
1127,211,53,11,6.59727
1128,285,179,2,8.912436666666666
1129,213,183,2,6.66153
1130,66,62,11,2.0642066666666667
1131,109,42,15,3.4082633333333336
1132,179,83,1,5.597243333333333
1133,182,28,13,5.6903
1134,297,263,12,9.288716666666666
1135,180,19,4,5.627653333333333
1136,64,53,3,2.00156
1137,178,120,16,5.566473333333333
1138,229,172,15,7.161596666666666
1139,211,97,12,6.597856666666666
1140,254,242,8,7.944113333333333
1141,270,211,19,8.443913333333334
1142,288,46,20,9.004453333333334
1143,72,10,11,2.2510933333333334
1144,246,178,17,7.693153333333333
1145,227,96,14,7.098056666666667
1146,58,34,11,1.8137266666666667
1147,108,44,19,3.3770266666666666
1148,123,15,9,3.84559
1149,300,44,4,9.379586666666667
1150,159,153,4,4.97291
1151,254,29,5,7.941273333333333
1152,154,27,8,4.814913333333333
1153,170,65,7,5.315633333333333
1154,33,17,20,1.0319166666666666
1155,11,11,19,0.34404333333333337
1156,157,77,18,4.90937
1157,289,188,5,9.03761
1158,258,47,6,8.066566666666667
1159,10,10,14,0.31276666666666664
1160,154,55,3,4.815286666666667
1161,256,63,15,8.004253333333333
1162,220,151,10,6.879946666666666
1163,279,98,20,8.723776666666666
1164,300,62,13,9.379826666666666
1165,259,220,4,8.100136666666666
1166,152,108,9,4.753466666666666
1167,252,185,5,7.880826666666667
1168,167,55,14,5.221710000000001
1169,72,72,6,2.25192
1170,179,85,6,5.59727
1171,80,17,12,2.5012933333333334
1172,42,37,4,1.3135533333333331
1173,173,67,8,5.40945
1174,67,17,13,2.0948700000000002
1175,284,132,15,8.880546666666667
1176,141,15,9,4.40833
1177,270,128,4,8.442806666666668
1178,228,206,12,7.130786666666667
1179,168,153,7,5.25428
1180,165,23,8,5.158756666666667
1181,228,207,9,7.130800000000001
1182,180,168,1,5.629639999999999
1183,205,114,20,6.410503333333334
1184,85,11,8,2.65753
1185,207,118,8,6.473083333333333
1186,207,146,9,6.473456666666667
1187,281,217,3,8.787889999999999
1188,80,54,13,2.5017866666666664
1189,63,33,6,1.97003
1190,295,13,16,9.222856666666665
1191,113,101,18,3.5341033333333334
1192,271,202,18,8.475056666666667
1193,142,25,14,4.439726666666667
1194,188,91,19,5.87872
1195,194,138,11,6.066926666666666
1196,37,16,9,1.1569566666666666
1197,233,79,3,7.28541
1198,272,155,19,8.505693333333333
1199,156,60,14,4.87788
1200,99,94,17,3.0963233333333338
1201,236,81,18,7.379226666666667
1202,17,16,13,0.53169
1203,291,33,18,9.09807
1204,284,48,14,8.879426666666667
1205,31,11,8,0.96931
1206,35,25,10,1.09455
1207,24,22,3,0.7506133333333334
1208,130,69,10,4.065153333333333
1209,193,149,7,6.03581
1210,111,17,3,3.4704566666666667
1211,117,28,12,3.658183333333333
1212,57,36,19,1.7824900000000001
1213,126,48,8,3.93982
1214,276,162,8,8.63084
1215,294,49,15,9.192073333333335
1216,178,17,7,5.565099999999999
1217,270,62,13,8.441926666666667
1218,181,72,15,5.659623333333333
1219,64,13,13,2.0010266666666663
1220,120,41,20,3.7521466666666665
1221,26,22,2,0.8131400000000001
1222,211,71,20,6.59751
1223,64,20,15,2.00112
1224,201,136,19,6.2857433333333335
1225,55,47,16,1.72011
1226,163,53,5,5.09663
1227,136,135,11,4.253613333333334
1228,206,15,20,6.440446666666667
1229,67,45,13,2.0952433333333333
1230,192,87,12,6.0037199999999995
1231,154,73,16,4.815526666666667
1232,72,69,7,2.25188
1233,252,48,7,7.879
1234,127,121,16,3.9720566666666666
1235,216,88,1,6.754053333333333
1236,265,53,11,8.28549
1237,261,164,3,8.161916666666666
1238,263,76,5,8.22327
1239,158,118,17,4.941179999999999
1240,229,137,10,7.16113
1241,194,41,16,6.065633333333333
1242,271,20,7,8.47263
1243,294,230,11,9.194486666666668
1244,119,114,10,3.721856666666667
1245,235,221,20,7.34983
1246,78,40,19,2.4390733333333334
1247,74,69,14,2.3144066666666663
1248,298,256,10,9.319886666666665
1249,259,212,4,8.10003
1250,203,76,9,6.34747
1251,111,106,9,3.471643333333333
1252,230,21,11,7.190846666666666
1253,117,43,12,3.6583833333333335
1254,66,38,10,2.063886666666667
1255,245,103,14,7.66089
1256,59,50,18,1.8452033333333333
1257,190,66,12,5.9409133333333335
1258,59,25,17,1.84487
1259,97,59,20,3.03333
1260,37,12,18,1.1569033333333332
1261,82,58,16,2.564366666666667
1262,293,91,6,9.161370000000002
1263,85,14,17,2.6575699999999998
1264,173,144,19,5.410476666666667
1265,177,86,19,5.534756666666667
1266,115,14,17,3.5954699999999997
1267,159,40,17,4.971403333333333
1268,140,106,15,4.37828
1269,298,123,10,9.318113333333333
1270,104,68,7,3.2522933333333337
1271,50,19,5,1.56342
1272,184,159,14,5.754573333333333
1273,270,120,10,8.4427
1274,36,10,14,1.1256133333333334
1275,76,72,17,2.3769733333333334
1276,278,197,20,8.693833333333332
1277,195,143,7,6.098256666666667
1278,243,106,3,7.598403333333334
1279,87,82,6,2.7210033333333334
1280,41,41,7,1.2823433333333334
1281,148,134,3,4.62876
1282,223,183,3,6.974163333333333
1283,122,99,9,3.815446666666667
1284,110,60,15,3.4397666666666664
1285,141,105,20,4.40953
1286,20,16,20,0.6254799999999999
1287,120,10,20,3.751733333333333
1288,46,14,6,1.4383
1289,142,51,1,4.440073333333333
1290,70,68,2,2.18934
1291,91,35,17,2.84543
1292,104,58,1,3.2521600000000004
1293,36,21,15,1.12576
1294,106,70,10,3.3148466666666665
1295,99,57,6,3.0958300000000003
1296,11,10,12,0.34403
1297,81,80,12,2.5333966666666665
1298,188,70,19,5.87844
1299,242,21,18,7.5660066666666665
1300,175,127,4,5.472776666666667
1301,150,137,13,4.691326666666667
1302,93,70,1,2.9084233333333334
1303,91,27,16,2.8453233333333334
1304,197,158,1,6.160983333333333
1305,20,13,20,0.62544
1306,216,204,11,6.7556
1307,67,16,20,2.094856666666667
1308,175,56,17,5.47183
1309,254,124,18,7.94254
1310,47,22,17,1.46967
1311,289,69,2,9.036023333333334
1312,22,10,10,0.6879266666666667
1313,192,70,1,6.003493333333333
1314,206,45,1,6.440846666666667
1315,71,59,5,2.220483333333333
1316,188,117,4,5.879066666666667
1317,199,92,5,6.22263
1318,184,145,9,5.754386666666667
1319,167,105,4,5.222376666666667
1320,244,226,11,7.631266666666667
1321,238,14,9,7.440860000000001
1322,111,64,12,3.471083333333333
1323,231,166,8,7.224043333333333
1324,244,66,2,7.629133333333334
1325,140,129,8,4.378586666666666
1326,63,46,13,1.9702033333333333
1327,84,83,2,2.6272266666666666
1328,219,177,6,6.84903
1329,146,102,12,4.565806666666667
1330,237,137,19,7.411236666666667
1331,294,62,19,9.192246666666668
1332,211,34,16,6.597016666666667
1333,146,114,8,4.565966666666667
1334,17,14,10,0.5316633333333334
1335,249,210,10,7.78737
1336,19,12,13,0.5941633333333334
1337,266,248,10,8.319353333333334
1338,277,113,6,8.661449999999999
1339,48,25,19,1.5009733333333333
1340,288,125,16,9.005506666666667
1341,32,29,12,1.0008133333333333
1342,210,206,12,6.568046666666667
1343,282,237,11,8.81942
1344,263,215,19,8.225123333333332
1345,19,15,20,0.5942033333333333
1346,211,123,1,6.598203333333333
1347,112,87,20,3.5026533333333334
1348,149,105,14,4.659636666666667
1349,12,10,19,0.3752933333333333
1350,77,77,2,2.4083033333333335
1351,36,31,5,1.1258933333333334
1352,262,142,6,8.192886666666666
1353,163,67,19,5.096816666666666
1354,235,198,20,7.349523333333334
1355,227,212,18,7.0996033333333335
1356,268,149,1,8.380560000000001
1357,16,14,2,0.5004
1358,181,94,9,5.659916666666667
1359,289,240,9,9.038303333333333
1360,234,18,9,7.31586
1361,225,33,6,7.03469
1362,19,14,9,0.59419
1363,64,51,4,2.001533333333333
1364,142,36,4,4.439873333333333
1365,23,15,16,0.7192566666666667
1366,106,45,4,3.314513333333333
1367,193,76,3,6.034836666666667
1368,213,194,3,6.661676666666667
1369,65,63,20,2.0329566666666667
1370,233,136,6,7.28617
1371,285,15,14,8.91025
1372,227,107,4,7.098203333333333
1373,11,11,7,0.34404333333333337
1374,114,92,14,3.565246666666667
1375,260,46,1,8.12908
1376,152,78,9,4.753066666666666
1377,160,132,18,5.003893333333333
1378,128,30,14,4.002106666666666
1379,143,88,14,4.47183
1380,145,18,16,4.533423333333333
1381,20,10,6,0.6254
1382,152,149,9,4.754013333333333
1383,64,21,10,2.001133333333333
1384,196,37,11,6.128106666666667
1385,107,18,1,3.3454166666666665
1386,276,83,3,8.629786666666666
1387,260,82,2,8.12956
1388,216,134,13,6.754666666666667
1389,222,207,9,6.94322
1390,174,119,3,5.4414066666666665
1391,174,133,3,5.4415933333333335
1392,202,61,1,6.3160066666666665
1393,273,160,4,8.537023333333334
1394,140,25,17,4.3772
1395,31,17,20,0.9693900000000001
1396,20,20,10,0.6255333333333333
1397,298,167,9,9.3187
1398,13,11,13,0.40657000000000004
1399,286,121,20,8.942926666666667
1400,131,48,5,4.096136666666666
1401,43,38,4,1.34483
1402,16,11,13,0.5003599999999999
1403,110,87,7,3.4401266666666666
1404,258,255,20,8.069339999999999
1405,204,26,4,6.378066666666666
1406,140,15,18,4.377066666666667
1407,274,222,14,8.569113333333334
1408,63,39,2,1.97011
1409,298,194,12,9.319059999999999
1410,251,67,15,7.847989999999999
1411,245,153,4,7.661556666666667
1412,254,241,11,7.9441
1413,243,17,8,7.597216666666666
1414,247,18,7,7.722283333333333
1415,16,10,8,0.5003466666666666
1416,48,25,20,1.5009733333333333
1417,79,66,14,2.470683333333333
1418,229,49,4,7.159956666666666
1419,144,93,11,4.50316
1420,115,57,10,3.5960433333333333
1421,224,127,17,7.0046800000000005
1422,133,90,1,4.159223333333333
1423,137,72,2,4.284036666666667
1424,261,141,18,8.16161
1425,166,152,1,5.19174
1426,143,29,6,4.471043333333333
1427,228,105,6,7.129440000000001
1428,36,36,14,1.12596
1429,141,133,7,4.409903333333333
1430,93,47,10,2.908116666666667
1431,27,20,2,0.8443766666666667
1432,116,72,18,3.6275066666666667
1433,126,63,7,3.94002
1434,208,39,14,6.503293333333334
1435,158,118,16,4.941179999999999
1436,107,20,10,3.3454433333333333
1437,77,75,13,2.4082766666666666
1438,64,42,14,2.0014133333333333
1439,107,57,16,3.345936666666667
1440,94,25,3,2.939086666666667
1441,37,31,9,1.1571566666666666
1442,179,52,3,5.59683
1443,50,10,20,1.5633
1444,169,17,1,5.283729999999999
1445,98,56,4,3.0645533333333335
1446,258,43,2,8.066513333333333
1447,187,114,4,5.847763333333334
1448,22,22,13,0.6880866666666667
1449,147,119,8,4.597296666666667
1450,268,83,4,8.37968
1451,117,42,8,3.65837
1452,118,86,10,3.69022
1453,182,155,18,5.6919933333333335
1454,181,68,2,5.6595699999999995
1455,236,80,16,7.379213333333333
1456,73,14,7,2.28241
1457,219,216,20,6.84955
1458,28,25,8,0.8757066666666666
1459,213,34,3,6.659543333333334
1460,205,180,4,6.411383333333333
1461,100,52,10,3.1270266666666666
1462,258,48,8,8.06658
1463,298,42,9,9.317033333333333
1464,228,206,11,7.130786666666667
1465,282,24,5,8.81658
1466,203,85,17,6.34759
1467,84,14,8,2.6263066666666663
1468,280,209,4,8.75652
1469,72,25,1,2.2512933333333334
1470,249,74,14,7.785556666666667
1471,294,186,14,9.193900000000001
1472,100,79,7,3.1273866666666663
1473,11,11,13,0.34404333333333337
1474,116,57,17,3.6273066666666667
1475,284,210,15,8.881586666666667
1476,198,192,12,6.1927
1477,84,78,13,2.62716
1478,104,74,19,3.2523733333333333
1479,271,126,3,8.474043333333334
1480,196,108,5,6.129053333333333
1481,128,14,19,4.001893333333333
1482,123,39,13,3.84591
1483,250,219,14,7.8187533333333326
1484,190,72,4,5.940993333333333
1485,23,15,16,0.7192566666666667
1486,265,218,19,8.28769
1487,90,29,16,2.8140866666666664
1488,186,15,14,5.815180000000001
1489,196,101,18,6.12896
1490,201,69,14,6.28485
1491,255,156,16,7.97423
1492,22,17,9,0.6880200000000001
1493,242,35,13,7.5661933333333335
1494,218,115,12,6.816940000000001
1495,76,63,11,2.3768533333333335
1496,138,57,9,4.315099999999999
1497,256,72,19,8.004373333333332
1498,136,103,7,4.253186666666667
1499,140,134,19,4.378653333333333
1500,242,203,7,7.568433333333333
1501,228,183,8,7.13048
1502,225,141,3,7.03613
1503,293,284,3,9.163943333333334
1504,103,44,12,3.22071
1505,183,102,11,5.72255
1506,134,103,1,4.19066
1507,21,12,4,0.65669
1508,124,48,14,3.8772933333333337
1509,249,91,10,7.785783333333334
1510,92,43,15,2.8768000000000002
1511,119,92,12,3.7215633333333336
1512,93,75,16,2.90849
1513,221,45,15,6.909796666666667
1514,239,234,19,7.475056666666666
1515,248,124,18,7.7549600000000005
1516,64,39,20,2.001373333333333
1517,195,99,17,6.09767
1518,220,89,11,6.8791199999999995
